Age,Gender,Location,Income Level,Occupation,Transaction History,Product Usage,Online Activity,Offline Activity,Interaction History,Lifestyle,Financial Goals,Interests,Email Open Rate,Click Through Rate,App Usage,Social Media Interactions,Product Preference
22,Male,Mumbai,Medium,Analyst,Frequent,Loan,Low,Low,Frequent,Rural,Luxury Vacation,Tech,0.05676958256884346,0.96634085225437,Weekly,Active,Loan
64,Female,Delhi,High,Engineer,Frequent,Credit Card,High,Medium,Rare,Urban,Investing,Travel,0.8657827852469508,0.8868290327489984,Monthly,Inactive,Credit Card
52,Female,Jaipur,High,Manager,Frequent,Loan,Medium,Low,Frequent,Urban,Investing,Tech,0.7232629928877709,0.6902927878387065,Monthly,Active,Loan
61,Female,Delhi,Low,Engineer,Frequent,Loan,Medium,High,Rare,Urban,Saving,Travel,0.44625437893319686,0.5121482669437062,Daily,Inactive,Loan
51,Female,Jaipur,Low,Student,Rare,Credit Card,Medium,High,Occasional,Urban,Luxury Vacation,Travel,0.9244673902125078,0.31933300554954813,Weekly,Active,Credit Card
50,Male,Delhi,Medium,Software Engineer,Occasional,Credit Card,High,Low,Occasional,Urban,Saving,Sports,0.7022382964947168,0.3569666265664394,Weekly,Inactive,Credit Card
38,Male,Jaipur,Medium,Analyst,Frequent,Credit Card,Medium,Low,Frequent,Rural,Luxury Vacation,Tech,0.9310453496590438,0.3462067408870878,Weekly,Active,Credit Card
34,Female,Delhi,Medium,Engineer,Occasional,Loan,High,Medium,Frequent,Urban,Investing,Travel,0.4725897794155661,0.9220819807687256,Daily,Active,Loan
39,Female,Jaipur,Low,Analyst,Occasional,Credit Card,Low,High,Rare,Urban,Saving,Tech,0.4529731009953861,0.2113124590284371,Weekly,Inactive,Credit Card
54,Male,Delhi,High,Executive,Frequent,Loan,Medium,Low,Frequent,Urban,Saving,Tech,0.5307426314461787,0.3780298416839647,Daily,Active,Loan
32,Male,Mumbai,Low,Manager,Frequent,Loan,Low,High,Frequent,Urban,Investing,Travel,0.06542670398580264,0.4319632356237745,Monthly,Active,Loan
52,Male,Gujarat,High,Student,Frequent,Loan,High,Low,Occasional,Urban,Investing,Travel,0.9084942513366362,0.4089009953752709,Daily,Inactive,Loan
45,Male,Delhi,Low,Engineer,Occasional,Credit Card,High,Medium,Occasional,Suburban,Investing,Finance,0.6677170516418508,0.004198247840519587,Monthly,Active,Credit Card
24,Female,Gujarat,Low,Manager,Rare,Credit Card,Low,Medium,Occasional,Suburban,Investing,Sports,0.6175856779093686,0.27097357691559076,Weekly,Inactive,Credit Card
49,Female,Mumbai,Medium,Student,Frequent,Credit Card,Medium,High,Occasional,Rural,Investing,Travel,0.9264635364705636,0.4985685525556186,Monthly,Active,Credit Card
28,Male,Mumbai,High,Student,Occasional,Loan,Medium,High,Occasional,Urban,Investing,Travel,0.9936371776083867,0.7604933151436839,Monthly,Active,Loan
27,Male,Jaipur,Low,Software Engineer,Occasional,Credit Card,Medium,Low,Occasional,Rural,Luxury Vacation,Travel,0.1633933906584769,0.5694739853805872,Monthly,Inactive,Credit Card
26,Male,Gujarat,Low,Executive,Frequent,Credit Card,Low,Low,Occasional,Rural,Luxury Vacation,Sports,0.7489969849050235,0.38486200458461794,Daily,Active,Credit Card
31,Male,Hyderabad,High,Software Engineer,Rare,Loan,High,Low,Rare,Urban,Saving,Tech,0.5799451744883861,0.6651408768987019,Daily,Inactive,Loan
30,Male,Jaipur,Low,Software Engineer,Frequent,Loan,Low,High,Occasional,Urban,Luxury Vacation,Finance,0.4609971885902796,0.6658932078749099,Daily,Active,Loan
42,Male,Gujarat,High,Analyst,Frequent,Credit Card,High,Medium,Occasional,Suburban,Saving,Finance,0.9776126016471456,0.24792468274880586,Monthly,Inactive,Credit Card
19,Female,Delhi,Medium,Analyst,Rare,Credit Card,Medium,Medium,Occasional,Urban,Luxury Vacation,Tech,0.8502630111551132,0.10377414717265132,Monthly,Active,Credit Card
52,Female,Delhi,Medium,Manager,Frequent,Loan,Medium,High,Occasional,Suburban,Luxury Vacation,Sports,0.6967499840934692,0.8031835083464408,Monthly,Inactive,Loan
24,Female,Mumbai,High,Executive,Frequent,Loan,High,Medium,Occasional,Rural,Investing,Sports,0.3826761671901395,0.5297823793336924,Weekly,Active,Loan
38,Male,Hyderabad,Medium,Student,Rare,Loan,Medium,High,Frequent,Rural,Luxury Vacation,Travel,0.6660408041546844,0.1765247619471898,Daily,Active,Loan
35,Male,Delhi,High,Executive,Occasional,Credit Card,Low,Low,Frequent,Suburban,Luxury Vacation,Sports,0.5316941235594036,0.26207106577880523,Weekly,Inactive,Credit Card
20,Male,Gujarat,Low,Executive,Occasional,Credit Card,High,High,Occasional,Suburban,Luxury Vacation,Sports,0.24936844974269878,0.7664244925840371,Weekly,Inactive,Credit Card
59,Female,Gujarat,Low,Manager,Occasional,Loan,Medium,Medium,Occasional,Urban,Investing,Travel,0.45038132314567414,0.6532723846070556,Weekly,Active,Loan
56,Male,Delhi,High,Analyst,Occasional,Credit Card,Medium,High,Occasional,Suburban,Investing,Tech,0.2122119681017124,0.9451665640361085,Monthly,Inactive,Credit Card
58,Male,Gujarat,Low,Executive,Occasional,Credit Card,Medium,High,Rare,Suburban,Luxury Vacation,Finance,0.5004202932051846,0.46494741484809066,Daily,Inactive,Credit Card
28,Female,Gujarat,Medium,Executive,Frequent,Credit Card,Medium,High,Occasional,Urban,Saving,Tech,0.7202380759451205,0.05218662987238254,Weekly,Inactive,Credit Card
56,Male,Mumbai,Low,Executive,Rare,Loan,High,High,Rare,Rural,Luxury Vacation,Tech,0.036646223819128965,0.7004228674226323,Daily,Inactive,Loan
41,Female,Hyderabad,Low,Engineer,Occasional,Credit Card,High,Medium,Rare,Suburban,Investing,Travel,0.765379709318652,0.2549107549687579,Daily,Active,Credit Card
63,Female,Mumbai,High,Executive,Rare,Loan,Medium,Low,Occasional,Urban,Investing,Tech,0.019993992008343286,0.32385455345757974,Monthly,Inactive,Loan
36,Male,Hyderabad,Medium,Executive,Occasional,Credit Card,Low,Medium,Frequent,Urban,Saving,Sports,0.5172777029593253,0.19664825376676798,Weekly,Active,Credit Card
21,Female,Gujarat,Low,Student,Frequent,Loan,Low,Medium,Occasional,Suburban,Investing,Tech,0.5734767071501634,0.30893539955052185,Monthly,Inactive,Loan
43,Male,Hyderabad,Low,Software Engineer,Occasional,Loan,Low,Low,Occasional,Rural,Investing,Tech,0.7612434596277908,0.8294804756134845,Daily,Active,Loan
55,Female,Gujarat,High,Engineer,Occasional,Credit Card,Low,Medium,Frequent,Urban,Luxury Vacation,Travel,0.7610288233408169,0.5767133050108688,Weekly,Inactive,Credit Card
59,Male,Gujarat,High,Executive,Rare,Credit Card,High,Low,Frequent,Suburban,Saving,Travel,0.41745544584290617,0.10915374327237248,Daily,Active,Credit Card
49,Female,Mumbai,Medium,Software Engineer,Rare,Loan,High,Low,Occasional,Rural,Investing,Finance,0.06637251089843466,0.5866036733915648,Daily,Active,Loan
56,Male,Mumbai,Low,Executive,Frequent,Loan,Low,High,Occasional,Suburban,Investing,Sports,0.6935001527758172,0.6335633555537972,Monthly,Active,Loan
62,Female,Jaipur,High,Manager,Rare,Credit Card,High,Medium,Rare,Urban,Luxury Vacation,Sports,0.5109860073924182,0.8848236912928693,Weekly,Inactive,Credit Card
63,Female,Delhi,High,Manager,Rare,Loan,Low,Low,Frequent,Urban,Luxury Vacation,Finance,0.3330584566631015,0.8596454435976231,Monthly,Inactive,Loan
53,Female,Jaipur,High,Software Engineer,Rare,Loan,Medium,Medium,Rare,Urban,Luxury Vacation,Finance,0.23487378275299042,0.0628751162397877,Monthly,Inactive,Loan
57,Male,Jaipur,Medium,Engineer,Frequent,Credit Card,Medium,Medium,Rare,Suburban,Luxury Vacation,Travel,0.11975821311047574,0.8666980949763966,Daily,Inactive,Credit Card
54,Male,Hyderabad,High,Student,Frequent,Credit Card,Low,Low,Rare,Urban,Saving,Finance,0.2951424972086053,0.0508847340093711,Weekly,Active,Credit Card
50,Female,Gujarat,Medium,Engineer,Frequent,Credit Card,High,High,Rare,Suburban,Luxury Vacation,Tech,0.458489625125293,0.15412198421264256,Weekly,Inactive,Credit Card
53,Male,Gujarat,Medium,Engineer,Rare,Credit Card,Low,Low,Frequent,Rural,Saving,Finance,0.47760916817925225,0.11155000207592514,Weekly,Active,Credit Card
20,Female,Gujarat,Low,Manager,Rare,Loan,High,High,Frequent,Rural,Investing,Tech,0.582738931414786,0.1816972406222671,Monthly,Inactive,Loan
26,Male,Delhi,Low,Manager,Frequent,Credit Card,Medium,Low,Frequent,Rural,Investing,Finance,0.3624685693540506,0.80326199423569,Monthly,Active,Credit Card
25,Female,Hyderabad,Medium,Student,Rare,Credit Card,High,Low,Occasional,Rural,Luxury Vacation,Travel,0.9198978692387965,0.6861193446534396,Monthly,Active,Credit Card
50,Male,Hyderabad,Low,Executive,Rare,Credit Card,Low,High,Rare,Urban,Luxury Vacation,Sports,0.495869613082618,0.6869624373283231,Daily,Active,Credit Card
23,Female,Gujarat,Low,Student,Occasional,Credit Card,Medium,High,Occasional,Urban,Luxury Vacation,Tech,0.4237250401184556,0.9221276186789696,Monthly,Inactive,Credit Card
58,Female,Jaipur,High,Executive,Frequent,Loan,Medium,Medium,Frequent,Suburban,Investing,Sports,0.04816796835148307,0.39185103243996877,Weekly,Active,Loan
56,Female,Delhi,Low,Software Engineer,Frequent,Loan,High,Low,Frequent,Rural,Investing,Tech,0.5990150821328838,0.0032874431122135173,Daily,Active,Loan
21,Female,Jaipur,Medium,Software Engineer,Rare,Credit Card,Medium,Medium,Occasional,Rural,Investing,Sports,0.6028689360667185,0.6397684520689753,Weekly,Inactive,Credit Card
30,Male,Mumbai,Low,Analyst,Rare,Credit Card,Medium,Medium,Rare,Suburban,Saving,Travel,0.583289630030703,0.8680743864256488,Monthly,Inactive,Credit Card
19,Female,Hyderabad,High,Manager,Occasional,Credit Card,High,High,Frequent,Suburban,Investing,Tech,0.8875969176082205,0.9762601805610449,Weekly,Active,Credit Card
22,Male,Hyderabad,Medium,Analyst,Frequent,Credit Card,Medium,High,Rare,Suburban,Luxury Vacation,Finance,0.76290083258929,0.36389273031597036,Daily,Inactive,Credit Card
61,Male,Jaipur,Low,Analyst,Frequent,Loan,Low,Medium,Rare,Suburban,Saving,Travel,0.8674056195924268,0.8221521884430948,Monthly,Active,Loan
44,Female,Delhi,Medium,Manager,Rare,Loan,High,High,Frequent,Rural,Saving,Sports,0.0594225569099307,0.8492277143386605,Daily,Inactive,Loan
49,Male,Hyderabad,Low,Analyst,Frequent,Loan,High,Low,Occasional,Urban,Saving,Tech,0.31812643225484194,0.14443784108724256,Monthly,Active,Loan
38,Male,Jaipur,High,Engineer,Rare,Loan,High,High,Rare,Rural,Investing,Travel,0.3187119436947047,0.6314985552556653,Daily,Inactive,Loan
25,Male,Delhi,Low,Executive,Occasional,Credit Card,High,High,Occasional,Suburban,Investing,Sports,0.65704505776862,0.17314009914086925,Daily,Active,Credit Card
55,Female,Jaipur,Medium,Student,Rare,Loan,Low,Low,Rare,Urban,Investing,Tech,0.4486150487045102,0.44663081815369376,Weekly,Inactive,Loan
25,Male,Delhi,Medium,Manager,Occasional,Loan,High,High,Rare,Rural,Investing,Tech,0.7774726032520418,0.8792669192056812,Monthly,Inactive,Loan
20,Male,Gujarat,Medium,Engineer,Rare,Credit Card,Low,Medium,Frequent,Suburban,Luxury Vacation,Travel,0.38443056665569475,0.7894671121574774,Monthly,Inactive,Credit Card
61,Female,Delhi,Low,Software Engineer,Occasional,Loan,High,Medium,Occasional,Urban,Saving,Sports,0.22160757731240877,0.5703394570317467,Monthly,Inactive,Loan
20,Female,Mumbai,Low,Student,Occasional,Loan,High,Medium,Rare,Urban,Saving,Sports,0.2909510682942784,0.8087091643431323,Daily,Inactive,Loan
39,Male,Gujarat,Low,Student,Frequent,Loan,Medium,High,Occasional,Suburban,Saving,Tech,0.18246972615081436,0.1528275088440162,Weekly,Inactive,Loan
23,Female,Jaipur,High,Student,Rare,Credit Card,Medium,High,Rare,Urban,Saving,Sports,0.19789269176290003,0.19491936758662898,Weekly,Active,Credit Card
19,Male,Gujarat,High,Analyst,Frequent,Credit Card,Low,High,Occasional,Rural,Saving,Finance,0.21683891543065148,0.2088647915569377,Monthly,Active,Credit Card
40,Male,Gujarat,High,Analyst,Frequent,Credit Card,Medium,Medium,Occasional,Rural,Luxury Vacation,Finance,0.016094711507224524,0.7760135553964244,Monthly,Active,Credit Card
61,Male,Jaipur,Medium,Analyst,Rare,Credit Card,High,High,Frequent,Rural,Luxury Vacation,Tech,0.7160880347625455,0.8909655045397616,Daily,Active,Credit Card
19,Female,Jaipur,Medium,Analyst,Frequent,Loan,Low,Low,Rare,Urban,Saving,Sports,0.39960234227113556,0.5628363204403689,Daily,Active,Loan
55,Male,Mumbai,Medium,Engineer,Frequent,Loan,Medium,High,Rare,Urban,Saving,Tech,0.022671331881828904,0.9579716247356753,Daily,Active,Loan
34,Female,Jaipur,Medium,Analyst,Frequent,Credit Card,High,Medium,Rare,Suburban,Investing,Finance,0.3700075444658403,0.7280302512054606,Weekly,Active,Credit Card
52,Female,Hyderabad,Medium,Manager,Rare,Credit Card,Medium,Low,Rare,Suburban,Saving,Tech,0.905368127115412,0.5636838338402289,Daily,Inactive,Credit Card
51,Male,Hyderabad,Low,Student,Frequent,Credit Card,Medium,Low,Frequent,Urban,Luxury Vacation,Tech,0.5112443169674448,0.6115905268527292,Daily,Active,Credit Card
40,Female,Mumbai,Medium,Engineer,Frequent,Loan,Medium,Medium,Frequent,Rural,Investing,Travel,0.9867520113463506,0.8495341532464175,Daily,Inactive,Loan
47,Female,Delhi,Low,Software Engineer,Frequent,Loan,Medium,Low,Rare,Urban,Luxury Vacation,Travel,0.5399594318780562,0.09018070742089412,Monthly,Inactive,Loan
25,Female,Delhi,High,Analyst,Rare,Credit Card,High,Low,Occasional,Rural,Investing,Finance,0.962798999051064,0.1680174869983848,Daily,Inactive,Credit Card
39,Female,Hyderabad,High,Software Engineer,Occasional,Credit Card,Medium,Low,Frequent,Suburban,Investing,Sports,0.2018007288044127,0.26629498377508165,Monthly,Active,Credit Card
61,Female,Jaipur,High,Student,Occasional,Credit Card,Low,Low,Occasional,Urban,Saving,Finance,0.2899348127193676,0.8947758559903022,Weekly,Inactive,Credit Card
53,Male,Mumbai,High,Engineer,Occasional,Credit Card,Low,Low,Occasional,Urban,Luxury Vacation,Sports,0.6999701101797614,0.9449449711206552,Weekly,Inactive,Credit Card
22,Female,Delhi,High,Student,Occasional,Credit Card,Medium,High,Occasional,Urban,Luxury Vacation,Sports,0.9868216169994466,0.3561705484686619,Monthly,Inactive,Credit Card
30,Male,Delhi,Medium,Software Engineer,Frequent,Credit Card,Low,Medium,Rare,Rural,Saving,Travel,0.825297411019376,0.9238572260112431,Monthly,Active,Credit Card
46,Male,Gujarat,Medium,Engineer,Rare,Credit Card,Medium,Medium,Frequent,Suburban,Investing,Travel,0.5537052766757511,0.5468478009671489,Daily,Active,Credit Card
48,Male,Hyderabad,Medium,Executive,Frequent,Credit Card,High,High,Rare,Rural,Investing,Finance,0.0851526143589153,0.47327374417875934,Daily,Inactive,Credit Card
64,Male,Jaipur,High,Engineer,Rare,Loan,High,High,Occasional,Suburban,Luxury Vacation,Finance,0.36437910999979395,0.8327646779295999,Weekly,Inactive,Loan
33,Male,Mumbai,High,Analyst,Frequent,Credit Card,Low,Medium,Rare,Rural,Saving,Finance,0.0864257005965906,0.5460834368858497,Weekly,Inactive,Credit Card
59,Male,Delhi,Low,Software Engineer,Occasional,Loan,Low,Medium,Occasional,Suburban,Saving,Travel,0.31128136186650446,0.4544822988678807,Weekly,Inactive,Loan
47,Female,Gujarat,Medium,Student,Occasional,Credit Card,Medium,High,Rare,Rural,Luxury Vacation,Travel,0.25879210066532454,0.01596350427033466,Weekly,Active,Credit Card
33,Female,Hyderabad,High,Student,Rare,Loan,Medium,High,Rare,Urban,Investing,Tech,0.3885552966367184,0.012897662403908217,Daily,Inactive,Loan
29,Female,Hyderabad,High,Student,Frequent,Credit Card,Medium,Low,Frequent,Rural,Investing,Finance,0.8372765899899189,0.6275914001244614,Daily,Inactive,Credit Card
34,Male,Mumbai,High,Manager,Occasional,Credit Card,High,High,Frequent,Urban,Saving,Tech,0.15037667131038013,0.07341693084691614,Weekly,Inactive,Credit Card
33,Female,Delhi,Low,Manager,Rare,Loan,Medium,High,Occasional,Urban,Investing,Sports,0.30606394885360755,0.7369453087362632,Daily,Active,Loan
29,Female,Mumbai,High,Analyst,Frequent,Credit Card,High,Low,Occasional,Urban,Investing,Finance,0.26111724432160754,0.6223414632920018,Daily,Inactive,Credit Card
25,Female,Mumbai,Low,Executive,Rare,Loan,Low,Low,Occasional,Rural,Investing,Travel,0.2961416471369078,0.45772953271215433,Monthly,Active,Loan
37,Male,Gujarat,Low,Manager,Frequent,Loan,High,Medium,Rare,Urban,Luxury Vacation,Finance,0.3606234748070922,0.7098036431116866,Monthly,Active,Loan
20,Female,Hyderabad,Medium,Engineer,Frequent,Loan,Low,Medium,Occasional,Rural,Saving,Finance,0.24431174993363847,0.9930713444694486,Weekly,Inactive,Loan
33,Male,Jaipur,High,Software Engineer,Frequent,Credit Card,High,High,Frequent,Suburban,Luxury Vacation,Travel,0.9425812722231232,0.2463567736325204,Weekly,Inactive,Credit Card
47,Female,Hyderabad,Low,Analyst,Rare,Loan,High,Low,Occasional,Rural,Luxury Vacation,Travel,0.4201017139126546,0.5570557001472606,Weekly,Active,Loan
62,Male,Hyderabad,High,Executive,Rare,Credit Card,Medium,Low,Occasional,Rural,Investing,Sports,0.11411326519726817,0.8428559062071891,Weekly,Inactive,Credit Card
40,Male,Gujarat,Medium,Engineer,Frequent,Loan,Low,Medium,Rare,Rural,Saving,Finance,0.4676586100273209,0.016874904539759594,Weekly,Inactive,Loan
45,Male,Jaipur,Medium,Student,Occasional,Credit Card,High,Medium,Frequent,Suburban,Investing,Finance,0.18443190186135872,0.20350832870251223,Daily,Active,Credit Card
57,Female,Delhi,Low,Manager,Frequent,Loan,High,High,Occasional,Suburban,Saving,Finance,0.21613064250131997,0.5209586561598897,Monthly,Active,Loan
22,Female,Jaipur,Medium,Engineer,Rare,Loan,Low,Low,Frequent,Suburban,Investing,Finance,0.2850414176448327,0.5522460249325004,Monthly,Active,Loan
37,Male,Delhi,Medium,Executive,Frequent,Credit Card,High,Medium,Occasional,Urban,Saving,Sports,0.12475985602594675,0.08633326405235775,Monthly,Active,Credit Card
57,Female,Jaipur,Medium,Analyst,Rare,Credit Card,Low,High,Frequent,Rural,Saving,Finance,0.72111893258,0.40742952566641266,Daily,Inactive,Credit Card
61,Male,Mumbai,High,Engineer,Frequent,Credit Card,Low,High,Occasional,Rural,Investing,Sports,0.7919464747312489,0.5197847579861811,Daily,Inactive,Credit Card
18,Male,Jaipur,High,Analyst,Frequent,Credit Card,Low,High,Occasional,Urban,Investing,Sports,0.39428492191560005,0.4229756988103447,Daily,Inactive,Credit Card
47,Female,Gujarat,Low,Student,Occasional,Credit Card,High,Medium,Rare,Urban,Luxury Vacation,Travel,0.6889925394335452,0.7005962558037933,Monthly,Active,Credit Card
38,Female,Delhi,Low,Executive,Occasional,Credit Card,High,Medium,Rare,Rural,Luxury Vacation,Finance,0.3889542901706956,0.7713638886443674,Monthly,Inactive,Credit Card
37,Female,Hyderabad,Medium,Executive,Rare,Credit Card,Medium,Medium,Frequent,Urban,Saving,Travel,0.16407732363636396,0.460261619256777,Monthly,Active,Credit Card
23,Male,Gujarat,Medium,Manager,Frequent,Credit Card,Low,Medium,Frequent,Urban,Investing,Sports,0.39716806133127835,0.42565972783811323,Monthly,Inactive,Credit Card
39,Male,Delhi,Low,Software Engineer,Rare,Credit Card,High,Medium,Frequent,Suburban,Investing,Tech,0.5569873954816394,0.7053636707861228,Monthly,Active,Credit Card
35,Female,Delhi,Medium,Executive,Frequent,Loan,High,Low,Frequent,Urban,Luxury Vacation,Tech,0.040994314076888916,0.5553023588871225,Daily,Active,Loan
25,Male,Hyderabad,Low,Engineer,Frequent,Loan,Low,Low,Rare,Urban,Investing,Finance,0.6544843906823702,0.8704394466139689,Daily,Active,Loan
56,Female,Mumbai,High,Engineer,Frequent,Loan,Low,Low,Frequent,Rural,Saving,Tech,0.7426079690047855,0.481146151414673,Monthly,Inactive,Loan
49,Male,Gujarat,Medium,Engineer,Occasional,Loan,Low,Low,Occasional,Urban,Saving,Travel,0.8599702577085612,0.5743274756721628,Daily,Active,Loan
50,Female,Hyderabad,Medium,Student,Rare,Credit Card,Medium,High,Occasional,Urban,Saving,Tech,0.10277056024930697,0.1288052031407083,Monthly,Active,Credit Card
33,Female,Hyderabad,Medium,Executive,Frequent,Loan,Medium,High,Occasional,Urban,Luxury Vacation,Tech,9.359385827234501e-05,0.8359972418449356,Monthly,Active,Loan
29,Male,Mumbai,High,Executive,Frequent,Loan,Medium,Low,Rare,Suburban,Saving,Sports,0.07326636902216233,0.42229213168380264,Monthly,Inactive,Loan
